id,titulo,descr,cat
34378,Agregar CCE a nuevo equipo de SIREL,"Saludos.      ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""",ADTR SP7 > SIREL > Base de Datos
45565,Configurar correctamente equipos nuevos en catalogo SIREL,"Buenos días, favor de configurar de manera correcta el campo CCE en el catálogo de equipos de SIREL para que se puedan recibir de manera correcta en GCRNO las solicitudes desde las ZOTH para el siguiente elemento:     ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""   ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""",ADTR SP7 > SIREL > Base de Datos
52153,Equipos de la GCRNO que no tienen acrónimo de CCE,"De: Omar Antonio Rodriguez Gutierrez Enviado: viernes, 14 de octubre de 2022 10:55 a. m.Para: Nomar Adan Moreno Monteverde CC: Hector Alberto Gutierrez Ibarra Asunto: Re: Equipos de la GCRNO que no tienen acrónimo de CCE agregar LT CRD 73E40 SBSLT SEL 73E30 TST ______________________________________________________________________ De: Omar Antonio Rodriguez Gutierrez Enviado: viernes, 14 de octubre de 2022 10:46 a. m.Para: Nomar Adan Moreno Monteverde CC: Hector Alberto Gutierrez Ibarra Asunto: Re: Equipos de la GCRNO que no tienen acrónimo de CCE Buen día Nomar.Corregir también CRZ IN 75010.  tiene SCO.y las marcadas de la imagen.El caso de MRN pues ya no damos licencias a interruptores de baja nuestro ámbito llega hasta el transformador. Y el de ACN nunca va a tomar licencias las ZOT´s pero agrégale los guiones.Gracias. _________________________________________________________________________ De: Nomar Adan Moreno Monteverde Enviado: viernes, 14 de octubre de 2022 10:12 a. m.Para: Omar Antonio Rodriguez Gutierrez CC: Hector Alberto Gutierrez Ibarra Asunto: Equipos de la GCRNO que no tienen acrónimo de CCE  Buen día Omar, te envío los equipos de la GCRNO recientemente añadidos al catálogo y que no tienen definido un acrónimo de CCE.Quedo atento a tus comentarios, saludos.",ADTR SP7 > SIREL > Base de Datos
92932,Reprogramaciones automáticas de solicitud en SIREL desde SIRLES,"Buenas tardes.  Para hacer de su conocimiento que la solicitud NOR20231016-00611 se está reprogramando en automático en SIREL cada 10 minutos como si la estuvieran reprogramando desde SIRLES de ZOTC. ZOTC informó que ellos solo tienen la primera reprogramación mostrada. El problema que provoca esto es que se está desautorizando la solicitud debido a esas reprogramaciones automáticas. Saludos      ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""  ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""",ADTR SP7 > SIREL > Base de Datos
105511,RV: Falla SIREL solicitudes de GCR Norte,"Enterado Irving, voy a generar el ticket para seguimiento Saludos  De: Irving Abraham Grijalva Santa Cruz Enviado: lunes, 19 de febrero de 2024 08:24 a. m.Para: Hector Alberto Gutierrez Ibarra Cc: Omar Antonio Rodriguez Gutierrez ; Jose Alberto Ocana Garcia Asunto: Falla SIREL solicitudes de GCR Norte Buenos días Héctor. Para informarte que las solicitudes 20240213-00343 a la 347, que son de respaldo para la GCRNO, se encuentran actualmente en estado ""NO AUTORIZADAS"" en GCRN sin embargo este estado no se actualizó en GCRNO solo en CENAL y obviamente en GCRN. Quedo pendiente de tus comentarios. Saludos   ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en términos del marco jurídico aplicable en materia de transparencia, acceso a la información y protección de datos personales y puede ser objeto de solicitudes de acceso a la información. Si usted ha recibido este mensaje por error, no está autorizado para copiarlo, retransmitirlo, utilizarlo o divulgarlo total o parcialmente ni, en su caso, los archivos adjuntos, por lo que deberá eliminarlo de forma inmediata, e informarlo al remitente. El CENACE no garantiza la integridad o seguridad del presente correo, ni se responsabiliza de posibles perjuicios derivados de la recepción total o parcial del mismo; o del potencial riesgo de que contenga virus o cualesquiera otros programas maliciosos o manipulaciones efectuadas por terceros.""",ADTR SP7 > SIREL > Base de Datos
107525,Alta correos de aviso cambios BD y desplegados.,"Buenos días, para solicitarles de favor agregar los siguientes correos a la lista de avisos cuando se realiza un cambio en la BD y desplegados. a href=""mailto:carlos.pompa@cenace.gob.mx"" id=""OWAAM622495"" class=""tWKOu mention ms-bgc-nlr ms-fcl-b""@Car (...) ",CORREO ELECTRONICO > Mensajer¡a
76295,Re: SOLICITUD ASIGNACION CUENTA DE DOMINIO PARA PERSONAL DE NUEVO INGRESO,"Enterado Iván, generamos el ticket en la mesa de servicio para el seguimiento Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la  (...) ",CORREO ELECTRONICO
109575,Re: Instalación programa,"Edgardo, muy buenos días: Nos pueden de favor echar la mano con la solicitud de Maria Fernanda. En espera del formato. Muy amable, gracias. De: Maria Fernanda Lopez Chan maria.lopez@cenace.gob.mx Enviado: lunes, 8 de abril de 2024 04:44 p. m. Para:  (...) ",ADTR > Consulta /Actualizacion de Informacion Historica (PI) > PIAPP - Clientes de Acceso a Informacion Historica (PI Processbook)
101902,Revision de funcionamiento de Autocad en PC de Jorge Ahumada,"Buenos días Reporta el usuario que la licencia de autocad no está vigente. Pendientes Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
106009,Falla SIREL 23/02/2024,"Buenos días. Para reportar que se adjuntaron archivos a la solicitud NOR20240223-00870 sin embargo no los muestra el SIREL. Se probó con archivos PNG, PDF y XLSX. Ninguno lo mostró. Sin embargo al hablar con nivel superior (CENAL) me informó que él  (...) ",ADTR SP7 > SIREL
74778,Alta de Historico HARPROD en Servidor 10.74.111.110,Buenos días Para solicitar su apoyo con el alta del Histórico de SP7 en el servidor 10.74.111.110. Gracias.,ADTR SP7 > Historico > HIS SP7
98841,CALCULADO LOS MOCHIS GUAMUCHIL A DIC 2023,"Estimado René, buenas tardes: Solicito la implementación o modificación del calculado 161 del grupo 23 correspondiente a la compuerta Los Mochis Guamúchil, esto debido a la EOC de TBT. adjunto archivo e imagen y pongo copia a JAOG para que le de el V (...) ",ADTR SP7 > Historico > Calculados
111129,RV: OTRA ERROR SIF,"Cesar, buenas tardes Voy a generar un ticket para escalarlo y darle seguimiento en la mesa de tics. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está des (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
111130,RV: URGENTE SIF,"Cesar, buenas tardes Este es otro ticket que ya se resolvió en la mañana por lo que comento Rafa, pero no se documentó que fue lo que se hizo para resolverlo. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su ca (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
64037,Instalación de Sirel en consolas de SP7,"Buenas tardes, Se solicita de su apoyo para instalación de Sirel en las consolas de SP7. Derivado de una solicitud de trabajo por parte de operación, es necesario que en las consolas de sp7 de los miembros del departamento de SCADA se instale la apli (...) ",ADTR SP7 > SIREL > Aplicacion de Escritorio
92199,Instalación de psse versión 35.6,"Buen día. El presente es para solicitar su apoyo para instalar la versión de psse 35.6 en las computadoras del departamento de estrategias operativas. ¡Saludos! ""La información contenida en este correo electrónico, así como, en su caso, el contenid (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
107564,Solicitud Depto. de Abastecimientos,"Buen día Por medio del presente, solicito amablemente se realicen las siguientes acciones por motivo de integración de nuevo personal al Depto de Abastecimiento Extensión telefónica 54140 - Beatriz Elena Villa Bracamonte - SIN MOVIMIENTO 54141 -  (...) ",CORREO ELECTRONICO
79916,Re: solicitud de apoyo con agenda institucional JFFV,"Felipe, buenos días Enterado, le solicito el apoyo a Uriel, voy a generar el ticket para darle seguimiento. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan  (...) ",CORREO ELECTRONICO > Office 365
75315,ACCESO LIGA SIREL WEB,"Solicito el acceso a SIREL WEB para acceder a relatorios y relatorios históricos. Gracias! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la pers (...) ",ADTR SP7 > SIREL > Aplicacion Web
107573,Alta de Usuario en Buzon de epm.nor@cenace.gob.mx,"Buena tarde estimados compañeros de TICs, Solicito su apoyo para dar de alta a a href=""mailto:jesus.rivera@cenace.gob.mx"" id=""OWAAM185301"" class=""tWKOu mention ms-bgc-nlr ms-fcl-b"" @Jesus Fernando Rivera Vazquez para consultar el Buzón de a href=""ma (...) ",CORREO ELECTRONICO
79932,Instalación/Activación Office en PC de Jorge Ahumada,Instalación/Activación Office en PC de Jorge Ahumada,CORREO ELECTRONICO > Office 365
110157,SOPORTE PARA CONFIGURACION DE ODBC EN COMPUTADORAS DE LOS NUEVOS INTEGRANTES DEL DEPARTAMENTO,"Buen día, El motivo del correo es para solicitar de su apoyo para configurar en las computadoras de los nuevos integrantes, el acceso a las bases de datos de ORACLE (PIZC y HOJA DE MARCHA), a través de Microsoft ACCESS. Las computadoras serian la d (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
111187,RESPALDO DE NORHIS1 EN BLU-RAY,Favor de respaldar archives a partir del 30 de octubre del 2020. Al finalizar el mes de abril favor de reportar avance y cerrar el presente ticket,ADTR > Consulta /Actualizacion de Informacion Historica (PI) > HIS - Almacenamiento de Informacion Historica
102996,Apoyo en instalación de Python para curso que se imparte en Sala de Juntas de Operación,"Solicitan apoyo para instalar PSSE y/o Python en una maquina que está utilizando el usuario Aguayo, en curso que se está llevando en la sala de juntas de Operación. ""La información contenida en este correo electrónico, así como, en su caso, el cont (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
99416,Instalación de visor de autocad en pc de Operación,"Frank, buen día Favor de instalar el visor de autocad en pc de Operación a solicitud de Irving Grijalva. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan est (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
99418,Reinstalación de PSSE,"Se solicita la reinstalación del PSSE por estar presentando comportamiento errático. Gracias! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la p (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
66139,Re: Cambio de Asignación de usuario - Licencia AutoCAD,"Francisco, buen día Para que me apoyes con la reasignación que están solicitando los compañeros de Peninsular. Gracias Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjunt (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
61536,INSTALACION: desktop_content_setup,"Solicito la instalación de desktop_content_setup que me propocionó la JUECI para cumplir con requerimientos laborales, el archivo esta en mi ws. Gracias! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de lo (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
107623,SOLICITUD BORRADO DE USUARIOS EN G.I. ASISTENCIA,"Buen día Derivado de problemas en los registros de asistencia del personal de nuevo ingreso que anteriormente estuvieron como practicantes e indebidamente se les creo otro usuario, se les solicita de la manera más atenta, borrar el usuario mas recie (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
75880,Instalación de google earth en las PCs del Depto. de Turnos,"Frank, buen día Favor de instalar en google earth en las PCs del Depto. de Turnos, Irving te puede indicar exactamente cuáles. Voy a generar el ticket para el seguimiento. Saludos Héctor ""La información contenida en este correo electrónico, así c (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
86633,Falla en tablero DCO.,"para la pagina http://10.74.111.104/PortalCENACE/Configuracion/EnlaceSistema/Detalle/9a2aa99e-0f05-469d-a490-f306cca9be7c No permite deshabilitar un enlace. ""La información contenida en este correo electrónico, así como, en su caso, el contenido d (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
103019,Apoyo para instalación PSSE en laptop de operación para curso.,"Instalar aplicación PSSE en laptop de operación para utilizar en curso que se está llevando a cabo en sala de Juntas de Operación. Usuario que reportó: Gustavo Valencia. Saludos! ""La información contenida en este correo electrónico, así como, en (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
63598,Instalación PSSE V34,"Buen día Solicito soporte para instalación de software PSSE V34 en las máquinas de Francisco Amador y Omar Munguia Quedo al pendiente, Saludos! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los docume (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
98417,Re: Buzón de correo,"Solicitamos apoyo para habilitar Buzón de Correo a nombre de ""Enlace con Participantes MEM GCRNO"": Objetivo del buzón (Descripción breve): Recibir notificaciones e información relativa al proceso de Interconexión y Conexión, así como del proceso de  (...) ",CORREO ELECTRONICO
75890,Depuración de servidores históricos NMR4,"Depuración manual de servidores históricos NMR4 por mantenimiento periódico. Saludos ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o (...) ",ADTR > Consulta /Actualizacion de Informacion Historica (PI) > HIS - Almacenamiento de Informacion Historica > HIS - PI SERVER
68211,Re: Solicitud en vivo en GCRNO y en muerto en ZOTO,"Enterado Irving, le comento a Nomar para revisar las bases de datos correspondientes. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamen (...) ",ADTR SP7 > SIREL
80501,Modificar grupo de abastecimientos,Modificar grupo de abastecimientos y configurar buzón compartido Agregar:Alan López Quitar: Leonel Valenzuela,CORREO ELECTRONICO > Office 365
103030,Actualizacion de listados de distribución de correo electrónico,"Héctor Solicitando el apoyo para actualizar por favor los siguientes listados de distribución de correo del departamento: g-e-12000-usuarios_nor_dsi_confianza (usuarios_nor_dsi_confianza@cenace.gob.mx):Eliminar: Alejandro Castellanos, Liliana Caban (...) ",CORREO ELECTRONICO > Mensajer¡a
84089,Instalación de programas para Alan Paredes,"Buenos días, se solicita la instalación de los siguientes programas: ANACONDAMATLABVISUAL STUDIO CODECARPETAS COMPARTIDAS DE LA SUBGERENCIA Saludos! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los doc (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
95373,Re: Error en SACH,"Cesar, buenas tardes Mañana le comento a Iván para que le de una revisada. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la pe (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
92813,Solicitud de acceso a buzón de correo,"Estimado Damian: Para solicitar el apoyo con permisos de acceso a mi buzón para visualizar agenda para los siguientes compañeros, Flavia Vidal y Christian Márquez. Gracias! ""La información contenida en este correo electrónico, así como, en su caso,  (...) ",CORREO ELECTRONICO
106646,Apoyo con instalacion de softwares,"Muy buenos días, solicito apoyo para la instalación de NET PLAN, SDDP, OPTGEN, necesario para la asistencia y cumplimiento del curso PSR. Adjunto captura de pantalla, donde se indican ciertas instrucciones. Saludos y muchas gracias por su atención.  (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
103577,RV: Correos bloqueados por cenace (Problemática de recepción de emails),"Memo, buenas tardes Este tema lo podemos escalar con el grupo de soporte de correo institucional con Gustavo Villa. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se a (...) ",CORREO ELECTRONICO
91802,Revisión de comportamiento de botón Actualizar en la vista de Relatorio en SIREL,"Reporta Omar Rodriguez que en la vista de Relatorio con el rol de Supervisor de Solicitudes, el botón de actualizar no esta recuperando los últimos eventos del relatorio capturados por el Operador. ""La información contenida en este correo electrónic (...) ",ADTR SP7 > SIREL
98972,Solicitud de actualización de PSSE V35,"Buenas tardes Solicito la actualización de versión de Software PSSE V35.4.1 a PSSE V35.0, de la cual, el instalador ya se encuentra en los equipos. El apoyo solicitado es para la las computadores de: Francisco Amador Saavedra Omar Munguia Lopez Q (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
106661,Solicitud de Instalación de PSSE V34,"Buenas tardes Hector, recientemente me instalaron la V35.6 pero tiene fallas. Los muchachos tienen la V35.4.1 y esa no presenta problema, para que por favor si pudieran instalar esa versión en la laptop. Gracias! ""La información contenida en este co (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
91815,Problema reporte ejecutivo FEH,"Buenas tardes compañeros. Para reportar que el día 09 de septiembre pasado se concedió una LEV a FEH (20230910-0202) sin embargo en el reporte ejecutivo del día 10 de septiembre no apareció y por lo tanto la planta FEH no lo recibió. Saludos. ""La i (...) ",ADTR SP7 > SIREL > Aplicacion Web
94889,ORDEN DE TRABAJO || INSTALACION DE BUNDLE PROD - 6 DE NOVIEMBRE DEL 2023,"Buenos dias Favor de atender Bundle - PRO De: Juan Jose Pelaez Ramirez juan.pelaez@cenace.gob.mx Enviado: miércoles, 1 de noviembre de 2023 04:10 p. m. Para: g-e-cel-usuarios-dsc g-e-cel-usuarios-dsc@cenace.gob.mx; g-e-16000-usuarios_ori_dsi usuari (...) ",ADTR SP7 > Historico > Interfaz SP7-PI
94890,ORDEN DE TRABAJO || INSTALACION DE BUNDLE QAS - 7 DE NOVIEMBRE DE 2023,"Buenos dias !! , favor de atender Bundle - QAS Gracias De: Juan Jose Pelaez Ramirez juan.pelaez@cenace.gob.mx Enviado: miércoles, 1 de noviembre de 2023 04:12 p. m. Para: g-e-cel-usuarios-dsc g-e-cel-usuarios-dsc@cenace.gob.mx; g-e-16000-usuarios_o (...) ",ADTR SP7 > Historico > Interfaz SP7-PI
110766,Revisión de aplicación Adobe Acrobat en pc de Iván Estrada,"Javier, buen día Para documentar las acciones realizadas en la pc de Iván. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la pe (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
109743,RV: Actualización de grupos de correo en Outlook / Exchange,"PSI ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, (...) ",CORREO ELECTRONICO
62642,Revision de laptop y aplicaciones de office de Julio Gallegos por saturación aparente de memoria,"""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en t (...) ",CORREO ELECTRONICO > Office 365
108211,Conexión a servidor HARPROD fallida,"Buenos días, Para solicitar apoyo para acceder al servidor HARPROD desde la PC. Anexo evidencia: Saludos. ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada ún (...) ",ADTR SP7 > Historico
93376,Falla Consola Web de Comunicaciones Departamento de Entrenamiento.,"Buenos días, para reportar que de la Consola Web de Comunicaciones instalada en las consolas SP7 SIEMENS no salen llamadas de los botones que se refieren a personal de campo. Anexo evidencia, quedo pendiente para cualquier duda y/o aclaración. Grac (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
88265,Instalación de project,"Frank, buen día Favor de instalar el project en la PC de Sebastián. No tenía licencia activa actualmente, se le volvió a reasignar. Saludos Héctor P.D. Uriel, Ileana está revisando tus permisos en la consola de Office 365 ""La información conteni (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
68299,RV: Actualizaciones Windows respecto a los ajustes en la aplicación del horario de verano. (PCs),"Nomar, buenos días Voy a generar el ticket para la verificación en las PCs, de los ajustes en Windows por la aplicación del horario de verano a través del intune. Te copio el correo que mando el Pedro al respecto. Pendientes Héctor ""La informació (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
79563,ASIGNACION CUENTA DE DOMINIO PERSONAL TEMPORAL NUEVO INGRESO,"Buenos días De la manera más atenta, solicitamos asignar cuenta de dominio, correo institucional, correo activo, número de extensión telefónica y tarjeta para control de acceso al edificio, a trabajador de confianza temporal de nuevo ingreso de acue (...) ",CORREO ELECTRONICO > Office 365
110803,Instalar modulos para python y explicación de cómo instalar,"Buenas tardes, requiero de su valioso apoyo para poder instalar módulos de python para las labores del día a día, y también de cómo instalarlos ya que con el comando pip en el cmd no me deja, saludos y gracias de antemano. ""La información contenida  (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
103126,Instalación de psse para curso de operación,"Para que quede evidencia de este trabajo, se genera el ticket solicitado por Isidro Pérez. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada úni (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
63702,Modificación de calculado Gen Solar Total,"Buen día, solicitamos su apoyo para agregar al calculado de Gen Solar Total (grupo 6, calculado 226) el punto de la nueva central FV FPP: 04 FPP.UN-PTA NETA MW.AV, ya que el domingo 12 de febrero inicia su programa de pruebas de generación. Gracias  (...) ",ADTR SP7 > Historico > Calculados
67289,Instalación de hm y carpetas compartidas en PC del auxiliar,"Iván, buenas tardes Para que nos apoyes con la instalación de hm y carpetas compartidas en PC del auxiliar. Voy a generar el ticket Gracias Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los doc (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
67802,RV: Se envía SAO-IN Trámite electrónico. Firmado por Ing. Adrián Olvera Alvarado (Dirección de la EPS CFE Generación V) Folio: DG-EPSGV/0184/2023 Asunto: Personal de Centrales de PEE y de CFE Generación V para recibir información de eventos de operación,"Damián, buen día Voy a generar un ticket, están solicitando actualizar la lista de destinatarios de los reportes que se envían a las fenosas. Pendientes Hector ""La información contenida en este correo electrónico, así como, en su caso, el conteni (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
105691,Re: Error SIREL servidor OT04TGCN,"Enterado Jesus, le incluyo copia también a Saul Quedamos al pendiente Nacho Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la  (...) ",ADTR SP7 > SIREL
68318,(SERVIDORES y MVs): Actualizaciones Windows respecto a los ajustes en la aplicación del horario de verano.,"Iván, buenos días De acuerdo a lo que investigaste con Iván Alvarado, verificar las MVs que tenemos en hyperflex y vcenter locales respecto a los ajustes requeridos del horario de verano (si aplica). Pendientes Héctor ""La información contenida en (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
110309,ORDEN DE TRABAJO: Respaldo de Archives NORHIS1,Respaldo de Archives NORHIS1,ADTR > Consulta /Actualizacion de Informacion Historica (PI) > HIS - Almacenamiento de Informacion Historica > HIS - PI Archives
86757,Cambio de Lógica en Calculado de Compuerta LMS-GML,"Estimados Ingenieros, derivado de la inminente entrada de TBT, fue necesario re calcular el límite de las compuerta Los Mochis - Guamuchil, tenemos la lógica a implementar, se que esta modificando la actual por lo que solicito, se incluya la nueva ló (...) ",ADTR SP7 > Historico > Calculados
109799,RV: Reservación de Salas de Juntas,"Damián, buenos días Hay que actualizar el personal al que le llega notificación cuando se reservan las salas de juntas, este tema nos apoyo Ileana León en su momento ya hace rato. Me avisas cuando se haya atendido para realizar pruebas con Javier Sa (...) ",CORREO ELECTRONICO
62693,Instalacion de adobe acrobat dc en laptop de beatriz villa,"Instalacion de adobe acrobat dc en laptop de beatriz villa ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigid (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
